,latitude,longitude,index,name,cost_text,Bed,Bath,Park,property_type,desc_head
1453,-37.7603687,144.9458048,https://www.domain.com.au/50-burnell-street-brunswick-west-vic-3055-16040290,50 Burnell Street Brunswick West VIC 3055,700,3,2,2,House,four bedroom hous west
1454,-37.8271443,144.9590486,https://www.domain.com.au/3204-283-city-road-southbank-vic-3006-15674340,3204/283 City Road Southbank VIC 3006,700,2,2,1,Apartment / Unit / Flat,two bedroom apart great locat view
1455,-37.8198915,145.1162676,https://www.domain.com.au/213-109-111-carrington-road-box-hill-vic-3128-15999383,213/109 - 111 Carrington Road Box Hill VIC 3128,700,2,2,1,Apartment / Unit / Flat,superior secur sensat spot
1456,-37.7861574,144.9712404,https://www.domain.com.au/786-drummond-street-carlton-north-vic-3054-15956755,786 Drummond Street Carlton North VIC 3054,700,3,2,1,House,gorgeou terrac prime locat
1457,-37.9366929,145.1286383,https://www.domain.com.au/4-48-bevan-avenue-clayton-south-vic-3169-16047088,4/48 Bevan Avenue Clayton South VIC 3169,700,4,2,2,Townhouse,modern stylish townhous properti leas
1458,-37.8079005,144.9605172,https://www.domain.com.au/2709-452-elizabeth-street-melbourne-vic-3000-14973759,2709/452 Elizabeth Street Melbourne VIC 3000,700,2,2,0,Apartment / Unit / Flat,stun two bedroom apart one
1459,-37.8047434,144.8869829,https://www.domain.com.au/169-pilgrim-street-seddon-vic-3011-15030968,169 Pilgrim Street Seddon VIC 3011,700,3,1,1,House,charm
1460,-37.8567407,144.8958152,https://www.domain.com.au/15-93-stevedore-street-williamstown-vic-3016-16048219,15/93 Stevedore Street Williamstown VIC 3016,700,3,1,2,Townhouse,ditch car walk shop
1461,-37.8141942,144.9521662,https://www.domain.com.au/5008-639-little-lonsdale-street-melbourne-vic-3000-16051266,5008/639 Little lonsdale street Melbourne VIC 3000,700,2,2,2,Apartment / Unit / Flat,modern luxuri live
1462,-37.8441169,144.9874522,https://www.domain.com.au/38-argo-street-south-yarra-vic-3141-16056584,38 Argo Street South Yarra VIC 3141,700,1,1,1,Townhouse,simpli irresist
1463,-37.9105425,145.0268107,https://www.domain.com.au/1-21-hopkins-street-mckinnon-vic-3204-16058983,1/21 Hopkins Street McKinnon VIC 3204,700,4,2,2,Apartment / Unit / Flat,three bedroom singl level home premier local open pm
1464,-37.8289395,144.9917881,https://www.domain.com.au/119-dover-street-richmond-vic-3121-16062276,119 Dover Street Richmond VIC 3121,700,3,1,1,House,charismat secur street park month leas
1465,-37.87675770000001,144.9817934,https://www.domain.com.au/8-42-ruskin-street-elwood-vic-3184-16073688,8/42 Ruskin Street Elwood VIC 3184,700,2,1,1,Apartment / Unit / Flat,modern townhous prime lock garag
1466,-37.7852391,145.1604569,https://www.domain.com.au/1-15-ascot-street-doncaster-east-vic-3109-16077502,1/15 Ascot Street Doncaster East VIC 3109,700,3,1,1,Townhouse,luxuri low mainten live
1467,-37.8081661,144.8816102,https://www.domain.com.au/72-empress-avenue-kingsville-vic-3012-16079603,72 Empress Avenue Kingsville VIC 3012,700,3,2,1,House,modern home versatil
1468,-37.8185768,144.9473735,https://www.domain.com.au/3505-100-harbour-esplanade-docklands-vic-3008-16063236,3505/100 Harbour Esplanade Docklands VIC 3008,700,2,2,2,Apartment / Unit / Flat,inspect regist client
1469,-37.7763352,145.1686507,https://www.domain.com.au/6-ramsay-close-doncaster-east-vic-3109-16054758,6 Ramsay Close Doncaster East VIC 3109,700,4,3,2,House,sweep vista estat
1470,-37.856455,144.880979,https://www.domain.com.au/3-106-kororoit-creek-road-williamstown-vic-3016-16027528,3/106 Kororoit Creek Road Williamstown VIC 3016,700,3,3,2,Townhouse,locat locat
1471,-37.787889,145.1538379,https://www.domain.com.au/1-945-doncaster-road-doncaster-east-vic-3109-16001891,1/945 Doncaster Road Doncaster East VIC 3109,700,3,2,1,Townhouse,modern stylish four bedroom townhous
1472,-37.8446122,144.9881732,https://www.domain.com.au/44-tyrone-street-south-yarra-vic-3141-15999415,44 Tyrone Street South Yarra VIC 3141,700,2,2,1,House,stylish spaciou sought terrac
1473,-37.8372909,145.0758921,https://www.domain.com.au/36-cooloongatta-road-camberwell-vic-3124-16067486,36 Cooloongatta Road Camberwell VIC 3124,700,3,2,2,House,well locat famili home
1474,-37.852657,145.127302,https://www.domain.com.au/8-lafrank-st-burwood-vic-3125-10533956,8 LaFrank St Burwood VIC 3125,700,4,2,2,Townhouse,near new townhous bedroom offic bedroom near univers
1475,-37.738097,145.0507487,https://www.domain.com.au/55a-swanston-street-heidelberg-heights-vic-3081-16037440,55A Swanston Street Heidelberg Heights VIC 3081,700,3,2,2,House,huge townhous live differ
1476,-37.7500007,144.9196997,https://www.domain.com.au/8-kilmartin-st-essendon-vic-3040-16079274,8 Kilmartin St Essendon VIC 3040,700,3,1,4,House,street
1477,-37.83087750000001,144.9686406,https://www.domain.com.au/38-39-dorcas-street-south-melbourne-vic-3205-15934564,38/39 Dorcas Street South Melbourne VIC 3205,700,3,2,2,Apartment / Unit / Flat,plaza rd floor st spaciou light fill
1478,-37.8371228,144.9972096,https://www.domain.com.au/31-35-malcolm-street-south-yarra-vic-3141-14167901,31-35 malcolm street South Yarra VIC 3141,700,2,1,1,Apartment / Unit / Flat,fulli furnish apart short stay
1479,-37.8740744,145.0882531,https://www.domain.com.au/89-argyll-street-malvern-east-vic-3145-15886872,89 Argyll Street Malvern East VIC 3145,700,4,2,2,House,perfect famili home
1480,-37.830468,144.9984736,https://www.domain.com.au/1-118-brighton-street-richmond-vic-3121-16081521,1/118 Brighton Street Richmond VIC 3121,700,1,1,1,Apartment / Unit / Flat,freshli paint modern townhous rooftop balconi brand new bathroom
1481,-37.8575046,144.8922224,https://www.domain.com.au/8a-jobson-street-williamstown-vic-3016-16062267,8A Jobson Street Williamstown VIC 3016,700,4,1,3,House,step insid quit surpris
1482,-37.7788246,144.97091,https://www.domain.com.au/719-8-lygon-street-brunswick-east-vic-3057-15977979,719/8 Lygon Street Brunswick East VIC 3057,700,2,2,1,Apartment / Unit / Flat,contemporari live conveni locat east
1483,-37.8172238,144.9776702,https://www.domain.com.au/21-8-wellington-crescent-east-melbourne-vic-3002-15993558,21/8 Wellington Crescent East Melbourne VIC 3002,700,3,1,1,Apartment / Unit / Flat,light fill garden apart
1484,-37.8938389,145.0031614,https://www.domain.com.au/4-sargon-grove-brighton-vic-3186-16081760,4 Sargon Grove Brighton VIC 3186,700,3,1,2,House,charm
1485,-37.8657727,144.9750591,https://www.domain.com.au/34-18-20-esplanade-st-kilda-vic-3182-16057785,34/18-20 Esplanade St Kilda VIC 3182,700,1,1,1,Apartment / Unit / Flat,locat matter fulli furnish
1486,-37.9028214,145.099769,https://www.domain.com.au/1-81-burlington-street-oakleigh-vic-3166-12799424,1/81 Burlington Street Oakleigh VIC 3166,700,4,2,2,Townhouse,ultra modern stylish townhous
1487,-37.6998612,145.079554,https://www.domain.com.au/28-donach-crescent-bundoora-vic-3083-15979068,28 Donach Crescent Bundoora VIC 3083,700,9,2,2,House,fulli furnish readi move
1488,-37.8746535,145.2268054,https://www.domain.com.au/88-jenola-parade-wantirna-south-vic-3152-16044215,88 Jenola Parade Wantirna South VIC 3152,700,4,2,4,House,impress bedroom famili home
1489,-37.74952469999999,144.8866391,https://www.domain.com.au/27-garnet-street-essendon-west-vic-3040-16076455,27 Garnet Street Essendon West VIC 3040,700,4,2,1,House,immacul light fill home
1490,-37.7872881,145.1159781,https://www.domain.com.au/310-59-stables-circuit-doncaster-vic-3108-16009538,310/59 Stables Circuit Doncaster VIC 3108,700,4,2,2,Apartment / Unit / Flat,slice sublim new apart live
1491,-37.7704367,144.9020523,https://www.domain.com.au/329a-maribyrnong-road-ascot-vale-vic-3032-16067506,329A Maribyrnong Road Ascot Vale VIC 3032,700,4,2,2,Townhouse,larg smartli design river view
1492,-37.7679422,145.0322212,https://www.domain.com.au/4-5-edward-court-ivanhoe-vic-3079-16066060,4/5 Edward Court Ivanhoe VIC 3079,700,3,1,1,Townhouse,peac oasi next creek
1493,-37.7459457,145.072532,https://www.domain.com.au/27-kathleen-street-rosanna-vic-3084-16053330,27 Kathleen Street Rosanna VIC 3084,700,4,3,2,House,entertain delight
1494,-37.9119536,145.0436745,https://www.domain.com.au/272-mckinnon-road-mckinnon-vic-3204-16025333,272 Mckinnon Road McKinnon VIC 3204,700,3,1,1,House,famili home
1495,-37.8228429,144.9523646,https://www.domain.com.au/1503-60-siddeley-street-docklands-vic-3008-16080652,1503/60 Siddeley Street Docklands VIC 3008,700,3,2,1,Apartment / Unit / Flat,fulli furnish sophist live
1496,-37.8230624,144.9614182,https://www.domain.com.au/3004-9-power-street-southbank-vic-3006-15887806,3004/9 Power Street Southbank VIC 3006,700,2,2,0,Apartment / Unit / Flat,spaciou live fantast two bedroom two bathroom
1497,-37.814564,144.9522856,https://www.domain.com.au/260-spencer-st-melbourne-vic-3000-16031797,260 Spencer St Melbourne VIC 3000,700,1,1,0,Apartment / Unit / Flat,gener live area north face brand new apart
1498,-37.8299599,144.9532581,https://www.domain.com.au/1301-138-ferrars-street-south-melbourne-vic-3205-16041556,1301/138 Ferrars Street South Melbourne VIC 3205,700,2,1,1,Apartment / Unit / Flat,build rent luxuri two bedroom apart squar
1499,-37.915983,145.007915,https://www.domain.com.au/2-6-bright-street-brighton-east-vic-3187-16074934,2/6 Bright Street Brighton East VIC 3187,700,3,2,2,Townhouse,locat one east leafiest loveliest low traffic street
1500,-37.8091709,144.966801,https://www.domain.com.au/2803-318-russell-street-melbourne-vic-3000-16060968,2803/318 Russell Street Melbourne VIC 3000,700,2,2,0,Apartment / Unit / Flat,bed bath abod
1501,-37.8079055,144.9703589,https://www.domain.com.au/53-33-latrobe-street-melbourne-vic-3000-16045348,53/33 Latrobe Street Melbourne VIC 3000,700,3,2,1,Apartment / Unit / Flat,inspect regist client
1502,-37.7464372,144.8865461,https://www.domain.com.au/1-42-44-sapphire-street-niddrie-vic-3042-16076259,1/42-44 Sapphire Street Niddrie VIC 3042,700,3,3,1,Townhouse,properti covet locat
1503,-37.7438254,144.8916682,https://www.domain.com.au/1-110-hoffmans-road-essendon-vic-3040-15750996,1/110 Hoffmans Road Essendon VIC 3040,700,4,2,2,Townhouse,brand new bedroom townhous top locat
1504,-37.7630967,144.8875847,https://www.domain.com.au/7-londrew-court-maribyrnong-vic-3032-16003405,7 Londrew Court Maribyrnong VIC 3032,700,5,3,2,House,space style riversid prestig
1505,-37.8183583,145.0392929,https://www.domain.com.au/42-bell-street-hawthorn-vic-3122-16076073,42 Bell Street Hawthorn VIC 3122,700,3,1,0,House,entic terrac
1506,-37.7786948,145.0134924,https://www.domain.com.au/1-400-clarke-street-northcote-vic-3070-16046652,1/400 Clarke Street Northcote VIC 3070,700,3,1,0,Townhouse,bedroom townhous style
1507,-37.825817,144.9640414,https://www.domain.com.au/3908e-18-hoff-blvd-southbank-vic-3006-16048120,3908E/18 Hoff Blvd Southbank VIC 3006,700,2,2,0,Apartment / Unit / Flat,fulli furnish stun two bedroom choic ocean view
1508,-38.0047134,145.0948443,https://www.domain.com.au/3-52-bear-street-mordialloc-vic-3195-16078431,3/52 Bear Street Mordialloc VIC 3195,700,3,1,1,Townhouse,immacul town resid central
1509,-37.8076002,144.9674656,https://www.domain.com.au/812-9-23-mackenzie-street-melbourne-vic-3000-16078846,812/9-23 MacKenzie Street Melbourne VIC 3000,700,2,2,0,Apartment / Unit / Flat,exquisit inner citi live conservatori
1510,-37.8141942,144.9521662,https://www.domain.com.au/4808-639-little-lonsdale-street-melbourne-vic-3000-16034843,4808/639 Little Lonsdale Street Melbourne VIC 3000,700,2,2,1,Apartment / Unit / Flat,experi modern luxuri live inspir prestigi brand
1511,-37.814564,144.9522856,https://www.domain.com.au/1211-260-spencer-street-melbourne-vic-3000-16065974,1211/260 Spencer Street Melbourne VIC 3000,700,4,2,2,Apartment / Unit / Flat,luxuri live west side place
1512,-37.8476936,144.8920981,https://www.domain.com.au/261-douglas-parade-newport-vic-3015-15462878,261 Douglas Parade Newport VIC 3015,700,3,2,0,House,locat count
1513,-37.7658517,144.9779851,https://www.domain.com.au/5-akeroa-avenue-brunswick-east-vic-3057-16034405,5 Akeroa Avenue Brunswick East VIC 3057,700,3,1,1,House,locat
1514,-37.8875305,145.0501773,https://www.domain.com.au/212-neerim-road-carnegie-vic-3163-16055814,212 Neerim Road Carnegie VIC 3163,700,3,2,2,House,road
1515,-37.8304682,144.9679382,https://www.domain.com.au/803-60-dorcas-street-southbank-vic-3006-16053724,803/60 Dorcas Street Southbank VIC 3006,700,2,2,1,Apartment / Unit / Flat,apart high standard facil premium applianc
1516,-37.770182,145.0216771,https://www.domain.com.au/33a-sparks-avenue-fairfield-vic-3078-16045287,33A Sparks Avenue Fairfield VIC 3078,700,3,2,2,Townhouse,beauti famili three bedroom townhous
1517,-37.9613107,145.0759352,https://www.domain.com.au/2-1-janice-avenue-cheltenham-vic-3192-15071251,2/1 Janice Avenue Cheltenham VIC 3192,700,3,2,2,Townhouse,luxuri appoint bedroom
1518,-37.795859899999996,144.9412591,https://www.domain.com.au/c705-111-canning-street-north-melbourne-vic-3051-15980449,C705/111 Canning Street North Melbourne VIC 3051,700,2,2,1,Apartment / Unit / Flat,luxuri live north
1519,-37.9806092,145.2630211,https://www.domain.com.au/4-shafer-court-endeavour-hills-vic-3802-12884955,4/ Shafer court Endeavour Hills VIC 3802,700,3,1,1,House,fulli furnish bring suitcas
1520,-37.7776513,145.0237815,https://www.domain.com.au/48b-perry-street-fairfield-vic-3078-16034591,48B Perry Street Fairfield VIC 3078,700,3,1,1,House,locat style
1521,-37.83944899999999,144.951132,https://www.domain.com.au/181-nelson-road-south-melbourne-vic-3205-16045160,181 Nelson Road South Melbourne VIC 3205,700,2,1,0,House,delight
1522,-37.742157,144.8991051,https://www.domain.com.au/2-132-cooper-st-essendon-vic-3040-16050868,2/132 Cooper St Essendon VIC 3040,700,2,1,2,Townhouse,cooper street
1523,-37.9121137,145.0415646,https://www.domain.com.au/7-3-adelaide-street-mckinnon-vic-3204-16046377,7/3 Adelaide Street McKinnon VIC 3204,700,3,2,1,Apartment / Unit / Flat,stun level
1524,-37.7542165,145.0601264,https://www.domain.com.au/14-martin-street-heidelberg-vic-3084-15535185,14 Martin Street Heidelberg VIC 3084,700,3,2,1,House,highli sought posit
1525,-37.7499819,144.9848272,https://www.domain.com.au/19-the-mews-preston-vic-3072-12235963,19 The Mews Preston VIC 3072,700,3,2,2,House,style class sophist
1526,-37.785817,145.1344152,https://www.domain.com.au/11-5-7-curlew-court-doncaster-vic-3108-16066137,11/5-7 Curlew Court Doncaster VIC 3108,700,3,2,2,Apartment / Unit / Flat,two bed one studi two bathroom apart
1527,-37.8635013,144.9935315,https://www.domain.com.au/9-godfrey-avenue-st-kilda-east-vic-3183-16076890,9 Godfrey Avenue St Kilda East VIC 3183,700,3,1,1,House,charm perfect locat
1528,-37.8076002,144.9674656,https://www.domain.com.au/2314-9-23-mackenzie-street-melbourne-vic-3000-16078847,2314/9-23 Mackenzie Street Melbourne VIC 3000,700,2,1,1,Apartment / Unit / Flat,luxuri two bedroom apart await
1529,-37.9194383,145.0569391,https://www.domain.com.au/15-lilac-street-bentleigh-east-vic-3165-16071054,15 Lilac Street Bentleigh East VIC 3165,700,3,2,2,House,spaciou famili home perfect locat
1530,-38.0007088,145.0875676,https://www.domain.com.au/3-25-barkly-street-mordialloc-vic-3195-16079387,3/25 Barkly Street Mordialloc VIC 3195,700,3,2,1,Villa,stun villa unit locat close beach
1531,-37.755825,145.053752,https://www.domain.com.au/18-forster-street-ivanhoe-vic-3079-16080252,18 Forster Street Ivanhoe VIC 3079,700,4,3,3,House,citi view live room
1532,-37.8245598,144.9438601,https://www.domain.com.au/3704-90-lorimer-street-docklands-vic-3008-16064334,3704/90 Lorimer Street Docklands VIC 3008,700,2,2,1,Apartment / Unit / Flat,gener size apart side side
1533,-37.7841704,144.9822775,https://www.domain.com.au/10-egremont-street-fitzroy-north-vic-3068-15887877,10 Egremont Street Fitzroy North VIC 3068,700,2,1,1,House,timeless terrac appeal covet garden local
1534,-37.830158,144.9696007,https://www.domain.com.au/2207-22-dorcas-street-southbank-vic-3006-16044559,2207/22 Dorcas Street Southbank VIC 3006,700,2,2,2,Apartment / Unit / Flat,bedroom bathroom fulli furnitur luxuri apart
1535,-38.0471108,145.1114405,https://www.domain.com.au/15a-foy-avenue-chelsea-vic-3196-16064058,15a Foy Avenue Chelsea VIC 3196,700,3,2,2,Townhouse,beach cafe lifestyl beauti locat bill pay
1536,-37.7487974,144.8911524,https://www.domain.com.au/59-mary-street-essendon-vic-3040-15999690,59 Mary Street Essendon VIC 3040,700,4,2,2,House,modern style show stopper
1537,-37.8148335,144.9400507,https://www.domain.com.au/809-15-doepel-way-docklands-vic-3008-16065231,809/15 Doepel Way Docklands VIC 3008,700,2,2,1,Apartment / Unit / Flat,fulli furnish harbour view watersid apart
1538,-37.8102205,144.9662652,https://www.domain.com.au/3104-22-jane-bell-lane-melbourne-vic-3000-16057898,3104/22 Jane Bell Lane Melbourne VIC 3000,700,2,1,1,Apartment / Unit / Flat,fulli furnish larg size breathtak citi view apart
1539,-37.868793,145.0808465,https://www.domain.com.au/2a-ambon-street-ashburton-vic-3147-16033643,2A Ambon Street Ashburton VIC 3147,700,1,1,1,House,much space comfort great famili home
1540,-37.8063873,144.9859042,https://www.domain.com.au/311-75-wellington-st-collingwood-vic-3066-16068804,311/75 Wellington St Collingwood VIC 3066,700,2,1,2,Apartment / Unit / Flat,sophist qualiti home heart
1541,-37.8372256,144.9873138,https://www.domain.com.au/6-5-northampton-place-south-yarra-vic-3141-16079384,6/5 Northampton Place South Yarra VIC 3141,700,3,1,2,Townhouse,spaciou townhous
1542,-37.8700496,145.006196,https://www.domain.com.au/unit-15-48-balaclava-rd-st-kilda-east-vic-3183-15600845,Unit 15/48 Balaclava Rd St Kilda East VIC 3183,699,2,2,1,Apartment / Unit / Flat,luxuri live boutiqu apart
1543,-37.8588773,145.0452463,https://www.domain.com.au/4-1494-high-street-glen-iris-vic-3146-15932335,4/1494 High Street Glen Iris VIC 3146,699,6,4,3,Apartment / Unit / Flat,seclud brand new townhous
1544,-37.8496044,145.0844796,https://www.domain.com.au/2-1266-toorak-road-camberwell-vic-3124-16067345,2/1266 Toorak Road Camberwell VIC 3124,695,3,1,3,Apartment / Unit / Flat,love three bedroom home rear block freshli paint
